playerId,shortName,firstName,lastName,teamId,teamName,position_code,position_name_ro,role_general,foot,birthDate,nationality,height_cm,weight_kg,matchesPlayed,totalMinutes,total_goals,total_assists,total_shots,total_shotsOnTarget,total_yellowCards,total_redCards,total_passes,total_successfulPasses,total_dribbles,total_successfulDribbles,total_duels,total_duelsWon,total_losses,total_ownHalfLosses,total_dangerousOwnHalfLosses,total_interceptions,total_recoveries,avg_goals,avg_assists,avg_shots,avg_passes,avg_successfulPasses,avg_losses,avg_ownHalfLosses,avg_dangerousOwnHalfLosses,avg_duels,avg_duelsWon,pct_successfulPasses,pct_duelsWon,pct_successfulDribbles,pct_shotsOnTarget,position_name_en,total_matches,total_matchesInStart,total_matchesSubstituted,total_matchesComingOff,total_minutesOnField,total_minutesTagged,total_headShots,total_directRedCards,total_penalties,total_linkupPlays,total_defensiveDuels,total_defensiveDuelsWon,total_offensiveDuels,total_offensiveDuelsWon,total_aerialDuels,total_aerialDuelsWon,total_fouls,total_smartPasses,total_successfulSmartPasses,total_passesToFinalThird,total_successfulPassesToFinalThird,total_crosses,total_successfulCrosses,total_forwardPasses,total_successfulForwardPasses,total_backPasses,total_successfulBackPasses,total_throughPasses,total_successfulThroughPasses,total_keyPasses,total_successfulKeyPasses,total_verticalPasses,total_successfulVerticalPasses,total_longPasses,total_successfulLongPasses,total_defensiveActions,total_successfulDefensiveAction,total_attackingActions,total_successfulAttackingActions,total_freeKicks,total_freeKicksOnTarget,total_directFreeKicks,total_directFreeKicksOnTarget,total_corners,total_successfulPenalties,total_successfulLinkupPlays,total_accelerations,total_pressingDuels,total_pressingDuelsWon,total_looseBallDuels,total_looseBallDuelsWon,total_missedBalls,total_shotAssists,total_shotOnTargetAssists,total_opponentHalfRecoveries,total_dangerousOpponentHalfRecoveries,total_xgShot,total_xgAssist,total_xgSave,total_receivedPass,total_touchInBox,total_progressiveRun,total_offsides,total_clearances,total_secondAssists,total_thirdAssists,total_shotsBlocked,total_foulsSuffered,total_progressivePasses,total_counterpressingRecoveries,total_slidingTackles,total_goalKicks,total_dribblesAgainst,total_dribblesAgainstWon,total_goalKicksShort,total_goalKicksLong,total_successfulProgressivePasses,total_successfulSlidingTackles,total_successfulGoalKicks,total_fieldAerialDuels,total_fieldAerialDuelsWon,total_gkCleanSheets,total_gkConcededGoals,total_gkShotsAgainst,total_gkExits,total_gkSuccessfulExits,total_gkAerialDuels,total_gkAerialDuelsWon,total_gkSaves,total_newDuelsWon,total_newDefensiveDuelsWon,total_newOffensiveDuelsWon,total_newSuccessfulDribbles,total_lateralPasses,total_successfulLateralPasses,avg_passLength,avg_longPassLength,avg_dribbleDistanceFromOpponentGoal,avg_ballRecoveries,avg_defensiveDuels,avg_offensiveDuels,avg_aerialDuels,avg_fouls,avg_smartPasses,avg_passesToFinalThird,avg_crosses,avg_dribbles,avg_headShots,avg_interceptions,avg_successfulDefensiveAction,avg_yellowCards,avg_redCards,avg_directRedCards,avg_successfulAttackingActions,avg_freeKicks,avg_directFreeKicks,avg_corners,avg_penalties,avg_accelerations,avg_looseBallDuels,avg_missedBalls,avg_forwardPasses,avg_backPasses,avg_throughPasses,avg_keyPasses,avg_verticalPasses,avg_longPasses,avg_shotAssists,avg_shotOnTargetAssists,avg_linkupPlays,avg_opponentHalfRecoveries,avg_dangerousOpponentHalfRecoveries,avg_ballLosses,avg_defensiveDuelsWon,avg_offensiveDuelsWon,avg_successfulSmartPasses,avg_successfulCrosses,avg_successfulForwardPasses,avg_successfulBackPasses,avg_successfulThroughPasses,avg_successfulKeyPasses,avg_successfulVerticalPasses,avg_successfulLongPasses,avg_successfulDribbles,avg_defensiveActions,avg_attackingActions,avg_freeKicksOnTarget,avg_directFreeKicksOnTarget,avg_successfulPenalties,avg_successfulLinkupPlays,avg_looseBallDuelsWon,avg_successfulPassesToFinalThird,avg_xgShot,avg_xgAssist,avg_xgSave,avg_receivedPass,avg_touchInBox,avg_progressiveRun,avg_offsides,avg_clearances,avg_secondAssists,avg_thirdAssists,avg_foulsSuffered,avg_progressivePasses,avg_counterpressingRecoveries,avg_slidingTackles,avg_goalKicks,avg_shotsBlocked,avg_shotsOnTarget,avg_successfulProgressivePasses,avg_successfulSlidingTackles,avg_successfulGoalKicks,avg_dribblesAgainst,avg_dribblesAgainstWon,avg_goalKicksShort,avg_goalKicksLong,avg_fieldAerialDuels,avg_fieldAerialDuelsWon,avg_gkConcededGoals,avg_gkShotsAgainst,avg_gkExits,avg_gkAerialDuels,avg_gkSaves,avg_gkSuccessfulExits,avg_gkAerialDuelsWon,avg_newDuelsWon,avg_newDefensiveDuelsWon,avg_newOffensiveDuelsWon,avg_newSuccessfulDribbles,avg_lateralPasses,avg_successfulLateralPasses,pct_defensiveDuelsWon,pct_offensiveDuelsWon,pct_aerialDuelsWon,pct_successfulSmartPasses,pct_successfulPassesToFinalThird,pct_successfulCrosses,pct_headShotsOnTarget,pct_goalConversion,pct_directFreeKicksOnTarget,pct_penaltiesConversion,pct_win,pct_successfulForwardPasses,pct_successfulBackPasses,pct_successfulThroughPasses,pct_successfulKeyPasses,pct_successfulVerticalPasses,pct_successfulLongPasses,pct_successfulShotAssists,pct_successfulLinkupPlays,pct_yellowCardsPerFoul,pct_successfulProgressivePasses,pct_successfulSlidingTackles,pct_successfulGoalKicks,pct_dribblesAgainstWon,pct_fieldAerialDuelsWon,pct_gkSaves,pct_gkSuccessfulExits,pct_gkAerialDuelsWon,pct_newDuelsWon,pct_newDefensiveDuelsWon,pct_newOffensiveDuelsWon,pct_newSuccessfulDribbles,pct_successfulLateralPasses
509226,Andrezinho,André Miguel,Pinto Lopes,11571,FC Oțelul Galați,lamf,Mijlocaș Ofensiv Stg.,Midfielder,right,12/1/1996,Portugal,174,64,35,2699,4,3,42,12,1,0,1209,999,58,49,499,175,335,103,6,69,127,0.115,0.087,1.261,36.556,30.098,10.308,3.211,0.185,15.477,5.306,74.985,34.631,58.401,21.191,Left Attacking Midfielder,35,32,23,3,2699,2699,0,0,0,48,124,24,223,109,79,16,28,3,1,137,105,77,27,335,243,285,266,20,9,16,16,336,270,73,42,196,148,180,74,12,6,0,0,35,0,38,4,27,0,73,26,12,41,16,72,14,5.58,4.86,0,879,61,44,12,10,2,2,4,46,216,81,3,0,26,13,0,0,169,2,0,79,16,0,0,0,0,0,0,0,0,207,76,89,34,336,270,16.408,24.905,25.543,3.855,3.917,6.892,2.436,0.923,0.097,4.12,2.235,1.757,0,2.157,4.608,0.054,0,0,2.234,0.334,0,1.08,0,0.138,2.233,0.336,10.206,8.658,0.567,0.501,9.947,2.12,1.318,0.501,1.45,2.183,0.424,0,0.68,3.282,0.027,0.792,7.273,8.002,0.237,0.501,8.043,1.165,1.493,6.181,5.35,0.171,0,0,1.155,0.82,3.099,0.17,0.156,0,26.551,1.949,1.297,0.409,0.355,0.06,0.056,1.405,6.501,2.47,0.107,0,0.144,0.353,5.074,0.068,0,0.79,0.391,0,0,2.436,0.527,0,0,0,0,0,0,0,6.44,2.345,2.751,1.063,9.947,8.043,22.061,47.76,19.206,2.857,65.911,28.279,0,6.429,0,0,34.286,65.732,84.128,15.714,40,73.792,42.354,23.81,35.523,2.857,64.667,5.714,0,22.381,19.206,0,0,0,38.315,53.836,34.949,39.136,73.792
509301,J. Dawa,Joyskim Ayrelien,Dawa Tchakonte,11565,FCSB,lcb,Fundaș Central Stânga,Defender,right,4/9/1996,France,192,92,7,629,0,0,2,1,1,0,313,282,3,1,101,53,43,24,3,14,86,0,0,0.411,45.061,40.914,5.884,3.323,0.389,14.857,7.473,90.864,56.19,7.143,14.286,Left Centre Back,7,7,1,0,629,629,1,0,0,0,38,21,11,3,38,22,8,0,0,18,11,1,1,106,86,21,19,0,0,0,0,152,148,27,10,53,44,6,3,0,0,0,0,0,0,0,0,0,0,14,7,2,2,0,15,3,0.22,0.21,0,211,2,3,0,14,0,0,1,4,40,42,1,0,9,7,0,0,23,1,0,38,22,0,0,0,0,0,0,0,0,62,29,4,1,152,148,19.53,31.409,13.271,11.991,5.749,1.461,5.499,1.499,0,2.424,0.136,0.396,0.131,1.987,6.387,0.28,0,0,0.401,0,0,0,0,0,2.147,0.267,14.796,2.933,0,0,22.509,3.746,0.271,0,0,2.006,0.397,0,2.917,0.403,0,0.136,12.121,2.671,0,0,21.971,1.477,0.136,7.867,0.943,0,0,0,0,1.08,1.476,0.031,0.029,0,30.767,0.263,0.55,0,2.161,0,0,0.537,5.489,5.876,0.131,0,0.136,0.131,3.219,0.131,0,1.329,0.913,0,0,5.499,3.077,0,0,0,0,0,0,0,8.966,4.269,0.541,0.136,22.509,21.971,57.091,15.476,51.303,0,58.333,14.286,14.286,0,0,0,57.143,82.71,92.857,0,0,97.511,53.181,28.571,0,4.757,58.961,14.286,0,57.143,51.303,0,0,0,63.923,76.039,15.476,7.143,97.511
510846,Patrick,Fábio Patrick,dos Reis dos Santos Fernandes,11571,FC Oțelul Galați,cf,Atacant Central,Forward,right,12/13/1993,Cape Verde Islands,190,83,35,2431,4,2,53,17,3,0,484,311,76,58,743,297,387,81,11,70,105,0.145,0.064,1.463,12.613,7.967,10.06,2.26,0.252,19.707,8.038,45.138,39.766,57.667,20,Striker,35,25,14,10,2431,2431,10,0,1,50,161,38,258,120,206,94,57,5,1,62,35,40,10,139,78,93,80,10,6,7,7,135,89,46,28,231,165,174,66,0,0,0,0,0,0,37,7,21,0,118,45,35,20,7,56,16,6.37,1.8,0,340,91,30,12,22,0,0,3,36,81,62,0,0,19,8,0,0,54,0,0,206,94,0,0,0,0,0,0,0,0,322,95,88,38,135,89,17.582,24.249,29.777,2.723,4.39,6.681,5.208,1.567,0.142,1.488,1.145,1.872,0.271,1.623,4.418,0.053,0,0,1.662,0,0,0,0.027,0.172,3.429,0.991,3.554,2.25,0.253,0.162,3.804,1.127,0.483,0.162,1.244,1.471,0.387,0.026,1.111,3.077,0.027,0.271,2.012,1.852,0.134,0.162,2.526,0.733,1.428,6.013,4.623,0,0,0,0.909,1.361,0.842,0.186,0.044,0,9.027,2.637,0.856,0.311,0.478,0,0,0.979,2.201,1.593,0,0,0.115,0.473,1.438,0,0,0.454,0.264,0,0,5.208,2.49,0,0,0,0,0,0,0,8.931,2.795,2.285,0.891,3.804,2.526,19.045,42.658,35.606,1.429,35.156,14.285,10,3.333,0,0,28.571,41.658,53.041,10,14.286,48.534,36.19,21.905,30.411,2.38,46.211,0,0,14.286,35.606,0,0,0,32.06,39.401,22.469,24.973,48.534
511014,Bruno Carvalho,Bruno José,Moreira Barreto Carvalho,11943,Metaloglobus,rcmf,Mijlocaș Central Dr.,Midfielder,right,9/16/1997,Cape Verde Islands,180,70,20,1554,0,0,8,2,5,0,710,622,5,4,235,81,139,81,15,83,195,0,0,0.387,37,32.539,7.293,4.198,0.785,12.189,4.164,78.462,34.355,20,10,Right Centre Midfielder,20,19,8,1,1554,1554,1,0,0,0,102,16,43,18,53,27,24,0,0,80,64,1,1,226,176,100,99,0,0,1,1,258,241,42,23,185,139,14,4,0,0,0,0,0,0,0,0,0,0,37,20,5,7,1,85,12,0.21,0.15,0,459,5,4,0,31,0,0,12,11,84,120,0,0,32,15,0,0,50,0,0,53,27,0,0,0,0,0,0,0,0,116,56,13,1,258,241,16.723,27.924,13.645,10.07,5.288,2.283,2.733,1.28,0,4.192,0.062,0.259,0.047,4.332,7.186,0.291,0,0,0.236,0,0,0,0,0,1.886,0.287,11.904,5.353,0,0.046,13.526,2.137,0.354,0.046,0,4.51,0.621,0,0.739,1.062,0,0.062,9.368,5.308,0,0.046,12.676,1.242,0.212,9.62,0.707,0,0,0,0,0.992,3.462,0.01,0.008,0,24.19,0.283,0.248,0,1.411,0,0,0.593,4.409,6.111,0,0,0.711,0.11,2.741,0,0,1.76,0.818,0,0,2.733,1.373,0,0,0,0,0,0,0,6.04,2.852,0.824,0.064,13.526,12.676,20.089,36.5,43.584,0,70.264,5,5,0,0,0,10,67.901,89,0,5,83.916,45.25,10,0,12.915,55.588,0,0,36.25,43.584,0,0,0,44.277,49.22,27.833,5,83.916
511261,D. Bîrligea,Daniel,Bîrligea,11565,FCSB,cf,Atacant Central,Forward,right,4/19/2000,Romania,184,74,23,1664,7,1,79,31,1,1,419,303,75,57,327,139,207,37,4,36,61,0.322,0.057,3.754,19.742,14.166,9.918,1.774,0.19,14.926,6.398,62.55,40.322,62.367,33.426,Striker,23,18,11,5,1664,1664,14,0,0,64,55,12,147,79,76,29,17,1,0,25,15,27,7,81,53,119,100,1,0,13,13,106,79,15,10,93,68,182,76,0,0,0,0,0,0,43,4,23,0,49,19,22,23,13,44,14,10.34,2.01,0,318,127,26,12,16,0,0,1,18,38,45,2,0,3,0,0,0,26,0,0,76,29,0,0,0,0,0,0,0,0,134,30,56,38,106,79,14.907,16.35,24.73,2.78,2.497,6.753,3.526,0.776,0.043,1.044,1.304,3.629,0.659,1.697,3.101,0,0,0,3.567,0,0,0,0,0.18,2.151,1.034,3.906,5.761,0.043,0.461,4.746,0.577,1.015,0.461,2.909,2.005,0.557,0.041,0.547,3.575,0,0.337,2.52,4.771,0,0.461,3.509,0.401,2.65,4.31,8.73,0,0,0,1.889,0.968,0.617,0.49,0.076,0,15.126,6.043,1.145,0.464,0.74,0,0,0.767,1.759,2.036,0.117,0,0.048,1.463,1.163,0,0,0.158,0,0,0,3.526,1.31,0,0,0,0,0,0,0,6.086,1.29,2.522,1.767,4.746,3.509,13.353,50.658,33.38,0,32.609,15.58,17.391,6.78,0,0,43.478,62.537,75.103,0,34.783,61.925,28.986,25.362,55.124,4.348,50.725,0,0,0,33.38,0,0,0,36.089,32.35,34.04,41.775,61.925
512664,O. Romanchuk,Oleksandr,Romanchuk,26233,Universitatea Craiova,rcb3,Fundaș Central Dreapta,Defender,right,12/16/1999,Ukraine,193,76,27,2481,3,0,23,7,5,0,1711,1499,9,8,295,135,262,115,11,141,292,0.114,0,0.903,61.91,54.127,9.635,4.284,0.371,10.594,4.839,86.656,44.654,25.926,13.271,Right Centre Back (3 at the back),27,26,4,1,2481,2481,7,0,0,0,107,27,44,20,73,46,19,1,0,232,172,8,2,736,590,101,97,9,3,1,1,710,671,208,122,266,234,41,13,0,0,0,0,0,0,0,3,2,0,71,42,11,2,1,70,5,2.16,0.2,0,1222,25,64,0,69,3,0,13,9,313,132,18,0,36,19,0,0,234,9,0,73,46,0,0,0,0,0,0,0,0,178,75,15,4,710,671,20.649,38.419,9.356,10.698,3.754,1.6,2.543,0.673,0.034,8.601,0.275,0.317,0.251,5.16,8.432,0.174,0,0,0.491,0,0,0,0,0.101,2.696,0.394,26.748,3.65,0.347,0.035,25.609,7.619,0.08,0.035,0,2.57,0.207,0.089,0.933,0.697,0,0.07,21.381,3.517,0.106,0.035,24.178,4.477,0.27,9.539,1.529,0,0,0,0,1.61,6.422,0.077,0.008,0,44.105,0.859,2.282,0,2.5,0.107,0,0.331,11.544,4.751,0.624,0,0.458,0.285,8.59,0.309,0,1.23,0.649,0,0,2.543,1.598,0,0,0,0,0,0,0,6.384,2.648,0.528,0.136,25.609,24.178,21.006,37.16,50.433,0,71.069,7.407,5.556,8.333,0,0,51.852,79.307,94.444,11.111,3.704,94.257,58.257,7.407,0,12.037,72.557,18.519,0,31.481,50.433,0,0,0,58.553,63.83,26.975,14.815,94.257
514662,D. Oancea,Dorinel,Oancea,23334,FC Argeș,rb,Fundaș Lateral Dreapta,Defender,right,4/2/1997,Romania,176,69,27,2199,0,3,12,2,7,1,862,577,32,24,416,148,353,107,21,134,222,0,0.175,0.435,33.644,22.761,13.699,4.174,0.85,16.733,6.033,64.361,36.161,47.531,5.556,Right Back,27,25,7,2,2199,2199,0,0,0,1,194,41,116,61,49,23,43,1,0,182,99,53,11,397,221,136,124,7,3,7,7,210,162,168,77,339,260,98,33,8,5,0,0,12,0,0,5,14,0,57,23,13,21,7,70,9,0.8,2.49,0,538,18,30,1,48,0,0,1,33,246,114,11,0,90,42,0,0,167,8,0,49,23,0,0,0,0,0,0,0,0,218,115,57,20,210,162,21.569,32.885,28.67,8.737,7.791,4.733,1.798,1.679,0.035,6.957,2.126,1.283,0,5.304,10.287,0.326,0.038,0,1.309,0.349,0,0.515,0,0.177,2.411,0.53,15.397,5.388,0.274,0.344,8.02,6.223,0.966,0.344,0.071,2.946,0.397,0,1.701,2.427,0,0.46,8.818,4.918,0.136,0.344,6.176,3.04,0.956,13.548,3.879,0.243,0,0,0,1.031,3.947,0.029,0.143,0,21.118,0.729,1.177,0.048,1.949,0,0,1.424,9.501,4.443,0.453,0,0.034,0.068,6.518,0.354,0,3.85,1.72,0,0,1.798,0.874,0,0,0,0,0,0,0,8.636,4.531,2.198,0.782,8.02,6.176,21.325,44.427,39.876,0,53.015,22.068,0,0,0,0,48.148,55.648,82.398,9.259,25.926,72.53,48.476,40.741,0,11.419,65.678,24.074,0,40.414,39.876,0,0,0,49.874,55.89,40.093,32.716,72.53
514663,D. Şerbănică,Daniel Marius,Şerbănică,11663,FC Unirea Slobozia,lb,Fundaș Lateral Stânga,Defender,left,6/25/1996,Romania,181,0,21,1847,1,0,10,2,0,1,660,448,13,10,336,104,251,95,9,70,179,0.044,0,0.467,30.606,20.508,11.911,4.605,0.419,16.039,4.878,63.092,28.83,26.984,7.143,Left Back,21,20,4,1,1847,1847,0,1,0,0,174,42,54,21,60,25,30,0,0,111,60,65,20,310,182,84,80,7,2,4,4,191,142,137,62,253,184,88,31,1,1,0,0,0,0,0,4,4,0,48,16,2,12,4,48,6,0.44,1.9,0,441,5,20,0,45,0,1,4,11,195,82,9,0,61,30,0,0,121,2,0,60,25,0,0,0,0,0,0,0,0,163,105,17,9,191,142,22.461,38.128,14.481,8.515,8.321,2.541,2.809,1.534,0,5.331,3.116,0.642,0,3.345,8.677,0,0.075,0.075,1.49,0.04,0,0,0,0.171,2.367,0.087,14.4,4.071,0.302,0.181,8.544,6.469,0.584,0.181,0,2.25,0.282,0.044,1.981,0.971,0,0.979,8.28,3.894,0.108,0.181,6.329,2.983,0.489,12.061,4.225,0.04,0,0,0,0.745,2.93,0.02,0.086,0,20.263,0.269,0.934,0,2.081,0,0.041,0.485,9.311,3.894,0.395,0,0.2,0.087,5.634,0.089,0,2.891,1.405,0,0,2.809,1.182,0,0,0,0,0,0,0,7.635,4.937,0.773,0.425,8.544,6.329,21.887,28.809,43.929,0,49.881,24.472,0,4.762,0,0,14.286,54.51,87.256,7.143,14.286,68.251,45.526,20.238,0,0,57.091,7.143,0,43.065,43.929,0,0,0,45.501,55.692,19.524,27.778,68.251
514666,G. Caramalău,George Alexandru,Caramalău,11943,Metaloglobus,lcb3,Fundaș Central Stânga,Defender,,6/23/1995,Romania,0,0,17,1553,0,0,7,2,3,0,735,618,6,4,235,94,167,79,21,102,219,0,0,0.534,42.784,36.054,9.584,4.402,1.181,13.908,5.676,83.478,41.025,19.608,11.765,Left Centre Back (3 at the back),17,17,3,0,1553,1553,2,0,0,0,81,17,22,15,89,47,21,0,0,96,61,2,1,373,286,50,46,6,1,0,0,237,220,117,63,197,163,15,7,1,1,0,0,0,0,0,3,3,0,43,15,7,4,0,31,3,1.16,0.07,0,455,5,13,0,65,0,0,16,8,163,92,14,0,32,15,0,0,116,8,0,89,47,0,0,0,0,0,0,0,0,122,47,13,4,237,220,20.881,37.836,14.329,12.708,4.555,1.276,5.421,1.3,0,5.458,0.131,0.386,0.129,5.63,9.054,0.161,0,0,0.462,0.056,0,0,0,0.183,2.654,0.381,21.342,3.019,0.351,0,14.014,6.706,0.279,0,0,1.788,0.163,0.265,0.954,0.854,0,0.058,16.314,2.801,0.052,0,13.026,3.576,0.239,10.97,1.051,0.056,0,0,0,0.871,3.464,0.098,0.006,0,26.661,0.368,0.738,0,3.595,0,0,0.438,9.282,5.381,0.785,0,0.868,0.148,6.587,0.458,0,1.78,0.841,0,0,5.421,2.998,0,0,0,0,0,0,0,7.255,2.64,0.746,0.256,14.014,13.026,19.44,44.118,56.008,0,56.961,5.882,5.882,0,0,0,5.882,75.678,83.431,5.882,0,91.735,53.15,5.882,0,17.647,65.235,31.372,0,37.844,56.008,0,0,0,51.934,51.046,39.216,15.686,91.735
516817,Miguel Muñoz,Miguel,Muñoz Fernández,11634,FC Botoșani,dmf,Mijlocaș Defensiv,Midfielder,right,11/22/1996,Spain,182,73,2,8,0,0,0,0,0,0,4,3,0,0,4,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,66.665,0,0,Defensive Midfielder,2,0,0,2,8,8,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517742,M. Gjorgjievski,Marko,Gjorgjievski,55427,FC Hermannstadt,cf,Atacant Central,Forward,right,4/18/2000,Macedonia FYR,186,78,24,1068,1,0,19,7,3,0,205,152,14,6,350,109,164,21,3,27,32,0,0,0.925,8.508,6.498,7.206,1.029,0.162,15.681,4.95,41.555,34.165,22.917,13.889,Striker,24,10,10,14,1068,1068,8,0,0,13,26,4,151,41,110,48,11,0,0,26,13,2,1,65,40,51,43,1,0,4,4,40,28,3,2,53,42,35,14,0,0,0,0,0,0,7,1,19,0,63,16,6,9,4,24,6,3.53,0.55,0,119,40,12,6,12,0,0,2,26,14,22,0,0,1,1,0,0,12,0,0,110,48,0,0,0,0,0,0,0,0,124,15,45,6,40,28,12.776,3.855,16.842,1.416,0.895,6.217,5.478,0.422,0,0.984,0.11,0.635,0.452,1.259,1.808,0.065,0,0,0.522,0,0,0,0,0,3.091,0.359,2.322,2.077,0,0.18,1.986,0.051,0.436,0.18,0.542,1.037,0.29,0,0.19,1.693,0,0.051,1.487,1.762,0,0.18,1.516,0.051,0.229,2.154,1.67,0,0,0,0.415,0.714,0.541,0.158,0.023,0,5.286,1.669,0.416,0.205,0.71,0,0,1.032,0.706,0.962,0,0,0.062,0.231,0.648,0,0,0,0,0,0,5.478,2.353,0,0,0,0,0,0,0,5.418,0.55,1.801,0.242,1.986,1.516,11.458,28.651,28.125,0,15.973,4.167,4.167,4.167,0,0,16.667,29.166,47.222,0,8.333,37.847,4.167,6.945,22.222,8.333,31.25,0,0,0,28.125,0,0,0,19.288,23.264,14.718,13.889,37.847
518067,I. Coadă,Ionuţ Viorel,Coadă,11663,FC Unirea Slobozia,ldmf,Mijlocaș Central Dr.,Midfielder,,1/1/1998,Romania,0,0,16,828,0,0,9,2,3,0,277,210,7,4,181,71,104,37,5,38,78,0,0,0.58,18.682,13.88,7.006,2.373,0.193,12.199,4.803,46.121,39.854,15.625,5.208,Right Centre Midfielder,16,10,7,6,828,828,1,0,0,0,64,12,38,19,42,25,27,0,0,54,27,2,2,108,61,34,32,3,2,1,1,88,78,52,27,108,76,18,7,0,0,0,0,0,0,0,1,6,0,37,15,7,4,1,30,1,0.95,0.43,0,161,9,5,0,12,0,0,2,14,49,49,6,0,14,4,0,0,32,2,0,42,25,0,0,0,0,0,0,0,0,87,32,15,3,88,78,19.578,27.958,13.112,5.422,3.873,2.67,2.641,1.648,0,3.601,0.158,0.514,0.057,2.827,5.574,0.192,0,0,0.484,0,0,0,0,0.054,3.015,0.681,7.552,2.345,0.189,0.079,5.395,3.069,0.191,0.079,0,2.299,0.054,0,0.715,1.43,0,0.158,4.236,2.151,0.135,0.079,4.705,1.374,0.292,7.182,1.251,0,0,0,0,1.251,1.684,0.071,0.033,0,10.838,0.648,0.249,0,0.639,0,0,0.968,3.116,3.301,0.482,0,0.174,0.134,2.012,0.111,0,0.772,0.358,0,0,2.641,1.407,0,0,0,0,0,0,0,5.969,2.268,1.044,0.193,5.395,4.705,10.588,33.125,25.506,0,27.969,12.5,0,0,0,0,12.5,33.009,53.75,12.5,6.25,54.268,24.442,6.25,0,5.725,34.256,12.5,0,20.833,25.506,0,0,0,30.341,39.432,17.431,9.375,54.268
518465,Aldaír,Aldaír,Caputo Ferreira,11634,FC Botoșani,ldmf,Mijlocaș Defensiv Stg.,Midfielder,left,3/26/1998,Angola,175,68,23,1303,0,1,19,3,3,0,598,503,27,21,274,96,134,45,4,47,143,0,0,0.891,27.513,23.395,5.786,2.071,0.215,12.081,4.201,54.863,40.927,43.478,6.522,Left Defensive Midfielder,23,12,7,11,1303,1303,1,0,0,0,117,22,76,43,38,16,34,0,0,120,78,6,2,216,157,66,61,16,2,1,1,227,209,82,37,171,128,52,21,3,3,0,0,6,0,0,5,8,0,43,15,4,8,1,63,8,0.86,0.46,0,354,5,13,0,8,0,0,2,16,106,90,7,0,29,16,0,0,80,3,0,38,16,0,0,0,0,0,0,0,0,141,74,36,16,227,209,19.76,30.023,18.365,6.444,5.467,3.276,1.565,1.682,0,5.223,0.259,1.144,0.075,2.202,5.913,0.169,0,0,0.969,0.14,0,0.241,0,0.2,1.773,0.163,10.206,2.814,0.494,0.051,10.352,3.35,0.306,0.051,0,2.833,0.278,0.043,0.999,1.93,0,0.092,7.596,2.593,0.082,0.051,9.713,1.431,0.853,7.927,2.294,0.14,0,0,0,0.562,3.478,0.053,0.019,0,16.667,0.301,0.743,0,0.412,0,0,0.721,4.617,4.123,0.257,0,0.123,0.156,3.454,0.081,0,1.373,0.744,0,0,1.565,0.71,0,0,0,0,0,0,0,6.44,3.453,1.717,0.722,10.352,9.713,21.809,53.386,25.507,0,45.027,4.348,0,0,0,0,26.087,47.717,57.018,5.797,4.348,60.929,26.48,11.594,0,5.074,47.333,8.696,0,34.348,25.507,0,0,0,35.065,40.28,38.572,31.16,60.929
518478,M. Bettini,Mariano,Bettini,22731,Csikszereda Miercurea Ciuc,rb,Fundaș Lateral Dreapta,Defender,right,1/19/1996,Argentina,180,77,2,143,0,0,1,0,1,0,52,36,0,0,29,8,19,14,1,4,13,0,0,0.47,30.24,21.27,11.35,8.025,0.955,17.505,5.215,71.25,30.655,0,0,Right Back,2,2,1,0,143,143,0,0,0,0,22,4,2,1,3,2,5,0,0,10,7,1,0,30,20,5,5,1,0,0,0,7,4,10,3,28,20,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,0.01,0.05,0,31,0,1,0,1,0,0,1,0,24,8,2,0,12,5,0,0,12,1,0,3,2,0,0,0,0,0,0,0,0,17,14,0,0,7,4,17.72,29.56,0,8.05,12.755,1.425,1.895,3.32,0,5.665,0.47,0,0,1.875,10.84,0.955,0,0,0,0,0,0,0,0,1.425,0,16.02,3.32,0.47,0,4.745,5.175,0.47,0,0,1.895,0,0,2.36,0.955,0,0,11.33,3.32,0,0,2.36,1.405,0,16.055,0.94,0,0,0,0,0.47,4.26,0.005,0.025,0,16.975,0,0.955,0,0.47,0,0,0,13.69,4.73,1.425,0,0.47,0,6.605,0.47,0,7.09,2.83,0,0,1.895,1.425,0,0,0,0,0,0,0,9.435,7.54,0,0,4.745,2.36,18.825,50,75,0,81.25,0,0,0,0,0,0,80.77,100,0,0,54.165,16.665,50,0,25,46.315,50,0,38.885,75,0,0,0,52.085,55.295,0,0,54.165
